country,countryCode,year,value,region,incomeGroup
Malaysia,MYS,1961,42337724937.0,East Asia & Pacific,Upper middle income
Niger,NER,1961,1608382969500.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1961,9295774139400.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1961,42731877392.0,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1961,148243265936.23,Europe & Central Asia,High income
Norway,NOR,1961,589564399238.491,Europe & Central Asia,High income
Nepal,NPL,1961,258031206739.603,South Asia,Lower middle income
New Zealand,NZL,1961,62464498899.1707,East Asia & Pacific,High income
Pakistan,PAK,1961,2052958505436.37,South Asia,Lower middle income
Panama,PAN,1961,3685679397.15578,Latin America & Caribbean,High income
Peru,PER,1961,75085000000.0,Latin America & Caribbean,Upper middle income
Philippines,PHL,1961,1620655433500.0,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1961,7391783323.8,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1961,16614206310.8615,Latin America & Caribbean,High income
Portugal,PRT,1961,34216163530.9315,Europe & Central Asia,High income
Paraguay,PRY,1961,15556018097000.0,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1961,793440418611.453,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1961,184607276400.0,Middle East & North Africa,High income
Sudan,SDN,1961,3905509909.88166,Sub-Saharan Africa,Low income
Senegal,SEN,1961,2316710644700.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1961,8841000000.0,East Asia & Pacific,High income
Sierra Leone,SLE,1961,2328441940.83454,Sub-Saharan Africa,Low income
Somalia,SOM,1961,36506031165036.5,Sub-Saharan Africa,Low income
Suriname,SUR,1961,3723386635.2,Latin America & Caribbean,Upper middle income
Sweden,SWE,1961,1110993718000.0,Europe & Central Asia,High income
Seychelles,SYC,1961,1690924084.75663,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1961,116663009300.0,Middle East & North Africa,Low income
Chad,TCD,1961,883635938800.0,Sub-Saharan Africa,Low income
Togo,TGO,1961,505829840881.103,Sub-Saharan Africa,Low income
Thailand,THA,1961,397701499300.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1961,28686295494.0,Latin America & Caribbean,High income
Tunisia,TUN,1961,12040118223.2097,Middle East & North Africa,Lower middle income
Turkiye,TUR,1961,123909159000.0,Europe & Central Asia,Upper middle income
Tanzania,TZA,1961,16177084280973.9,Sub-Saharan Africa,Lower middle income
Uruguay,URY,1961,508489321870.0,Latin America & Caribbean,High income
United States,USA,1961,3510139446057.61,North America,High income
St. Vincent and the Grenadines,VCT,1961,463350734.511277,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1961,14855220200.0,Latin America & Caribbean,
South Africa,ZAF,1961,869304000000.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1961,22332916500.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1961,47358140692.3636,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1962,191218051890.0,Latin America & Caribbean,Upper middle income
Australia,AUS,1962,312353000000.0,East Asia & Pacific,High income
Austria,AUT,1962,82306324135.3868,Europe & Central Asia,High income
Burundi,BDI,1962,416764067040.0,Sub-Saharan Africa,Low income
Belgium,BEL,1962,106150506682.726,Europe & Central Asia,High income
Benin,BEN,1962,972327834270.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1962,761698359580.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,1962,2471830327101.55,South Asia,Lower middle income
"Bahamas, The",BHS,1962,2763484626.05189,Latin America & Caribbean,High income
Belize,BLZ,1962,313369378.936469,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1962,1736865896.6,North America,High income
Bolivia,BOL,1962,6571915182.7,Latin America & Caribbean,Lower middle income
Brazil,BRA,1962,497791933022.271,Latin America & Caribbean,Upper middle income
Barbados,BRB,1962,3337622231.7688,Latin America & Caribbean,High income
Botswana,BWA,1962,2613884130.90004,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1962,380758000000.0,Sub-Saharan Africa,Low income
Canada,CAN,1962,391701672000.0,North America,High income
Switzerland,CHE,1962,231808516000.0,Europe & Central Asia,High income
Chile,CHL,1962,21356110914208.3,Latin America & Caribbean,High income
China,CHN,1962,756716974749.76,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1962,3613725757700.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1962,2995281051500.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1962,5894020333400.0,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1962,636877457010.0,Sub-Saharan Africa,Lower middle income
Colombia,COL,1962,92962197206000.0,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1962,2885612160700.0,Latin America & Caribbean,Upper middle income
Germany,DEU,1962,894406606316.452,Europe & Central Asia,High income
Denmark,DNK,1962,627129433253.366,Europe & Central Asia,High income
Dominican Republic,DOM,1962,152401163570.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1962,2161099830305.49,Middle East & North Africa,Upper middle income
Ecuador,ECU,1962,12591416831.0441,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1962,383162152027.508,Middle East & North Africa,Lower middle income
Spain,ESP,1962,209872191164.573,Europe & Central Asia,High income
Ethiopia,ETH,1962,121819140586.874,Sub-Saharan Africa,Low income
Finland,FIN,1962,49297429659.7433,Europe & Central Asia,High income
Fiji,FJI,1962,1896729967.7,East Asia & Pacific,Upper middle income
France,FRA,1962,526760364000.0,Europe & Central Asia,High income
Gabon,GAB,1962,777709831800.0,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1962,538987022000.0,Europe & Central Asia,High income
Ghana,GHA,1962,21822192879.0,Sub-Saharan Africa,Lower middle income
Greece,GRC,1962,42777610000.0,Europe & Central Asia,High income
Guatemala,GTM,1962,60200509502.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1962,339067408560.0,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1962,124447000000.0,East Asia & Pacific,High income
Honduras,HND,1962,24287805400.0,Latin America & Caribbean,Lower middle income
Haiti,HTI,1962,292895558910.0,Latin America & Caribbean,Lower middle income
Hungary,HUN,1962,6430843846315.28,Europe & Central Asia,High income
Indonesia,IDN,1962,593044002670000.0,East Asia & Pacific,Upper middle income
India,IND,1962,7868898061100.0,South Asia,Lower middle income
Ireland,IRL,1962,23181259465.0223,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1962,1940934736396390.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1962,8661523295556.48,Middle East & North Africa,Upper middle income
Iceland,ISL,1962,338484394520.302,Europe & Central Asia,High income
Israel,ISR,1962,87877076737.7356,Middle East & North Africa,High income
Italy,ITA,1962,503512677121.295,Europe & Central Asia,High income
Japan,JPN,1962,87964794913196.1,East Asia & Pacific,High income
Kenya,KEN,1962,640143025970.0,Sub-Saharan Africa,Lower middle income
"Korea, Rep.",KOR,1962,32297300000000.0,East Asia & Pacific,High income
Liberia,LBR,1962,3093313811.62045,Sub-Saharan Africa,Low income
Libya,LBY,1962,9196209375.71944,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1962,921094531898.155,South Asia,Lower middle income
Lesotho,LSO,1962,2092943737.75637,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1962,8297339361.57687,Europe & Central Asia,High income
Madagascar,MDG,1962,7189508094400.0,Sub-Saharan Africa,Low income
Mexico,MEX,1962,3153683542016.75,Latin America & Caribbean,Upper middle income
Myanmar,MMR,1962,3597305409428.75,East Asia & Pacific,Lower middle income
Mauritania,MRT,1962,36573035474.0,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1962,43942299496.1063,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1962,680260464815.349,Sub-Saharan Africa,Low income
Malaysia,MYS,1962,45056242791.0,East Asia & Pacific,Upper middle income
Niger,NER,1962,1773704046900.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1962,9677179063400.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1962,47385719981.0,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1962,158388304693.508,Europe & Central Asia,High income
Norway,NOR,1962,606154417988.867,Europe & Central Asia,High income
Nepal,NPL,1962,262960428567.608,South Asia,Lower middle income
New Zealand,NZL,1962,64388951063.2148,East Asia & Pacific,High income
Pakistan,PAK,1962,2144989732915.63,South Asia,Lower middle income
Panama,PAN,1962,3989553963.4793,Latin America & Caribbean,High income
Peru,PER,1962,82620000000.0,Latin America & Caribbean,Upper middle income
Philippines,PHL,1962,1699197163600.0,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1962,7862942934.1,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1962,17997058626.5457,Latin America & Caribbean,High income
Portugal,PRT,1962,36479373796.1631,Europe & Central Asia,High income
Paraguay,PRY,1962,16069406909000.0,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1962,883367355830.201,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1962,206617373500.0,Middle East & North Africa,High income
Sudan,SDN,1962,4175608810.57286,Sub-Saharan Africa,Low income
Senegal,SEN,1962,2313554465600.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1962,9508800000.0,East Asia & Pacific,High income
Sierra Leone,SLE,1962,2434175722.47863,Sub-Saharan Africa,Low income
Somalia,SOM,1962,39089437203276.4,Sub-Saharan Africa,Low income
Suriname,SUR,1962,3868598714.0,Latin America & Caribbean,Upper middle income
Sweden,SWE,1962,1158311465000.0,Europe & Central Asia,High income
Seychelles,SYC,1962,1833106810.66646,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1962,145270292500.0,Middle East & North Africa,Low income
Chad,TCD,1962,930999851100.0,Sub-Saharan Africa,Low income
Togo,TGO,1962,524918102996.293,Sub-Saharan Africa,Low income
Thailand,THA,1962,427744882500.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1962,29473006576.0,Latin America & Caribbean,High income
Tunisia,TUN,1962,11487466621.9969,Middle East & North Africa,Lower middle income
Turkiye,TUR,1962,130812669300.0,Europe & Central Asia,Upper middle income
Tanzania,TZA,1962,17648672772162.2,Sub-Saharan Africa,Lower middle income
Uruguay,URY,1962,500482909100.0,Latin America & Caribbean,High income
United States,USA,1962,3724257952267.13,North America,High income
St. Vincent and the Grenadines,VCT,1962,480468123.700751,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1962,16122806300.0,Latin America & Caribbean,
South Africa,ZAF,1962,923009000000.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1962,21776639400.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1962,48037479433.6019,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1963,181067821330.0,Latin America & Caribbean,Upper middle income
Australia,AUS,1963,331770000000.0,East Asia & Pacific,High income
Austria,AUT,1963,85712380064.6637,Europe & Central Asia,High income
Burundi,BDI,1963,433998959200.0,Sub-Saharan Africa,Low income
Belgium,BEL,1963,110769735446.445,Europe & Central Asia,High income
Benin,BEN,1963,1018319212800.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1963,752039899670.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,1963,2460561393783.32,South Asia,Lower middle income
"Bahamas, The",BHS,1963,3054315273.59089,Latin America & Caribbean,High income
Belize,BLZ,1963,328901325.990473,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1963,1755450361.7,North America,High income
Bolivia,BOL,1963,7018649383.2,Latin America & Caribbean,Lower middle income
Brazil,BRA,1963,500778684620.405,Latin America & Caribbean,Upper middle income
Barbados,BRB,1963,3168123720.96059,Latin America & Caribbean,High income
Botswana,BWA,1963,2768653389.06486,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1963,378066000000.0,Sub-Saharan Africa,Low income
Canada,CAN,1963,412451834000.0,North America,High income
Switzerland,CHE,1963,243118915000.0,Europe & Central Asia,High income
Chile,CHL,1963,22603337720032.1,Latin America & Caribbean,High income
China,CHN,1963,834658823122.338,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1963,4137367480000.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1963,3107380952100.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1963,6201333972100.0,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1963,611215751100.0,Sub-Saharan Africa,Lower middle income
Colombia,COL,1963,96017592764000.0,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1963,3084688334500.0,Latin America & Caribbean,Upper middle income
Germany,DEU,1963,918871278057.377,Europe & Central Asia,High income
Denmark,DNK,1963,631124380909.123,Europe & Central Asia,High income
Dominican Republic,DOM,1963,162311662850.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1963,2902653764747.79,Middle East & North Africa,Upper middle income
Ecuador,ECU,1963,12856638436.9969,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1963,423463502053.077,Middle East & North Africa,Lower middle income
Spain,ESP,1963,230012573626.936,Europe & Central Asia,High income
Ethiopia,ETH,1963,127323701602.312,Sub-Saharan Africa,Low income
Finland,FIN,1963,50916899341.9066,Europe & Central Asia,High income
Fiji,FJI,1963,2017338701.2,East Asia & Pacific,Upper middle income
France,FRA,1963,559596919000.0,Europe & Central Asia,High income
Gabon,GAB,1963,825091300000.0,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1963,565179340000.0,Europe & Central Asia,High income
Ghana,GHA,1963,22783673067.0,Sub-Saharan Africa,Lower middle income
Greece,GRC,1963,47844561000.0,Europe & Central Asia,High income
Guatemala,GTM,1963,65944266560.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1963,297434483580.0,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1963,144064000000.0,East Asia & Pacific,High income
Honduras,HND,1963,25157414900.0,Latin America & Caribbean,Lower middle income
Haiti,HTI,1963,287351653590.0,Latin America & Caribbean,Lower middle income
Hungary,HUN,1963,6797401945555.25,Europe & Central Asia,High income
Indonesia,IDN,1963,579777430510000.0,East Asia & Pacific,Upper middle income
India,IND,1963,8340587608700.0,South Asia,Lower middle income
Ireland,IRL,1963,24281125434.1316,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1963,2077616820681720.0,Middle East & North Africa,Upper middle income
Iraq,IRQ,1963,8873531604848.13,Middle East & North Africa,Upper middle income
Iceland,ISL,1963,373284023840.416,Europe & Central Asia,High income
Israel,ISR,1963,97276165577.6715,Middle East & North Africa,High income
Italy,ITA,1963,531758368643.544,Europe & Central Asia,High income
Japan,JPN,1963,95418617056898.4,East Asia & Pacific,High income
Kenya,KEN,1963,696336958660.0,Sub-Saharan Africa,Lower middle income
"Korea, Rep.",KOR,1963,35210700000000.0,East Asia & Pacific,High income
Liberia,LBR,1963,3163670016.65382,Sub-Saharan Africa,Low income
Libya,LBY,1963,12416756544.0257,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1963,944276165581.594,South Asia,Lower middle income
Lesotho,LSO,1963,2315111180.47297,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1963,8582693868.18559,Europe & Central Asia,High income
