country,countryCode,year,value,region,incomeGroup
Algeria,DZA,1961,1036.37370105102,Middle East & North Africa,Upper middle income
Ecuador,ECU,1961,338.192829937954,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1961,56.4079393922423,Middle East & North Africa,Lower middle income
Spain,ESP,1961,167.149227196132,Europe & Central Asia,High income
Ethiopia,ETH,1961,187.420606262539,Sub-Saharan Africa,Low income
Finland,FIN,1961,721.932293999825,Europe & Central Asia,High income
Fiji,FJI,1961,224.107069625169,East Asia & Pacific,Upper middle income
France,FRA,1961,1076.61648160207,Europe & Central Asia,High income
Gabon,GAB,1961,79169.2553275477,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1961,525.852272727273,Europe & Central Asia,High income
Ghana,GHA,1961,0.013081955355647,Sub-Saharan Africa,Lower middle income
Greece,GRC,1961,52.0129077583487,Europe & Central Asia,High income
Guatemala,GTM,1961,253.227290034998,Latin America & Caribbean,Upper middle income
Guyana,GUY,1961,541.287162523764,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1961,2353.14541838957,East Asia & Pacific,High income
Honduras,HND,1961,332.908396918027,Latin America & Caribbean,Lower middle income
Haiti,HTI,1961,340.969183387699,Latin America & Caribbean,Lower middle income
Hungary,HUN,1961,19204.9702355829,Europe & Central Asia,High income
Indonesia,IDN,1961,5176.34716995193,East Asia & Pacific,Upper middle income
India,IND,1961,409.379134359031,South Asia,Lower middle income
Ireland,IRL,1961,345.482882727324,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1961,15254.1466521828,Middle East & North Africa,Upper middle income
Iraq,IRQ,1961,82.2411066939263,Middle East & North Africa,Upper middle income
Iceland,ISL,1961,576.97896644757,Europe & Central Asia,High income
Israel,ISR,1961,0.3375138701735,Middle East & North Africa,High income
Italy,ITA,1961,297.274245457468,Europe & Central Asia,High income
Jamaica,JAM,1961,321.151444263996,Latin America & Caribbean,Upper middle income
Japan,JPN,1961,219191.249212182,East Asia & Pacific,High income
Kenya,KEN,1961,703.823499808014,Sub-Saharan Africa,Lower middle income
St. Kitts and Nevis,KNA,1961,380.464735897026,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1961,11709.37782219,East Asia & Pacific,High income
Liberia,LBR,1961,157.871339607984,Sub-Saharan Africa,Low income
Libya,LBY,1961,107.209947406693,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1961,685.930043316856,South Asia,Lower middle income
Lesotho,LSO,1961,33.5131654170418,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1961,2778.09318659597,Europe & Central Asia,High income
Morocco,MAR,1961,845.938293457031,Middle East & North Africa,Lower middle income
Madagascar,MDG,1961,6630.1306374909,Sub-Saharan Africa,Low income
Mexico,MEX,1961,4.72765034682657,Latin America & Caribbean,Upper middle income
Myanmar,MMR,1961,280.996873005488,East Asia & Pacific,Lower middle income
Mauritania,MRT,1961,912.230503340633,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1961,1341.34666510366,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1961,721.008123415983,East Asia & Pacific,Upper middle income
Niger,NER,1961,33072.2395927307,Sub-Saharan Africa,Low income
Nigeria,NGA,1961,69.5864337515666,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1961,2.73822890877845e-07,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1961,2074.64013144712,Europe & Central Asia,High income
Norway,NOR,1961,11447.8093146898,Europe & Central Asia,High income
Nepal,NPL,1961,391.022054300452,South Asia,Lower middle income
New Zealand,NZL,1961,1216.88583859822,East Asia & Pacific,High income
Oman,OMN,1961,29.8292777105755,Middle East & North Africa,High income
Pakistan,PAK,1961,416.757727723738,South Asia,Lower middle income
Panama,PAN,1961,516.031863353181,Latin America & Caribbean,High income
Peru,PER,1961,7.41649529857333e-06,Latin America & Caribbean,Upper middle income
Philippines,PHL,1961,562.523522555798,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1961,107.384686727528,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1961,777.215027407341,Latin America & Caribbean,High income
Portugal,PRT,1961,56.8989862775964,Europe & Central Asia,High income
Paraguay,PRY,1961,20903.874215437,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1961,2002.19677062115,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1961,2007.32801366933,Middle East & North Africa,High income
Sudan,SDN,1961,0.0369411446154118,Sub-Saharan Africa,Low income
Senegal,SEN,1961,77136.3392813124,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1961,1374.9412593985,East Asia & Pacific,High income
Sierra Leone,SLE,1961,0.0857401652666628,Sub-Saharan Africa,Low income
Somalia,SOM,1961,464.751195486787,Sub-Saharan Africa,Low income
Suriname,SUR,1961,0.774906554328001,Latin America & Caribbean,Upper middle income
Sweden,SWE,1961,11938.8236539425,Europe & Central Asia,High income
Eswatini,SWZ,1961,87.0691926532208,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1961,1287.04329781529,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1961,712.186211863369,Middle East & North Africa,Low income
Chad,TCD,1961,26528.4728841319,Sub-Saharan Africa,Low income
Togo,TGO,1961,26077.2751097327,Sub-Saharan Africa,Low income
Thailand,THA,1961,2331.83173276548,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1961,1159.26767688445,Latin America & Caribbean,High income
Tunisia,TUN,1961,85.8716084889337,Middle East & North Africa,Lower middle income
Turkiye,TUR,1961,0.0025446821769823,Europe & Central Asia,Upper middle income
Tanzania,TZA,1961,2007.28015136719,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1961,5.37369680701772,Sub-Saharan Africa,Low income
Uruguay,URY,1961,0.0068719049584308,Latin America & Caribbean,High income
United States,USA,1961,3059.16082086127,North America,High income
St. Vincent and the Grenadines,VCT,1961,280.157822239862,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1961,3.19693140012677,Latin America & Caribbean,
South Africa,ZAF,1961,387.887457779716,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1961,0.151392271539464,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1961,279.332656130284,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1962,1.01394998962672e-08,Latin America & Caribbean,Upper middle income
Australia,AUS,1962,1655.92999441445,East Asia & Pacific,High income
Austria,AUT,1962,2073.36449666273,Europe & Central Asia,High income
Burundi,BDI,1962,3697.10039973706,Sub-Saharan Africa,Low income
Belgium,BEL,1962,1806.23299318679,Europe & Central Asia,High income
Benin,BEN,1962,22338.2539326311,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1962,18885.0143882715,Sub-Saharan Africa,Low income
Bangladesh,BGD,1962,456.229465074046,South Asia,Lower middle income
"Bahamas, The",BHS,1962,1714.10474644709,Latin America & Caribbean,High income
Belize,BLZ,1962,473.144259159147,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1962,1731.75965665236,North America,High income
Bolivia,BOL,1962,0.0013785732401,Latin America & Caribbean,Lower middle income
Brazil,BRA,1962,3.49216264009258e-11,Latin America & Caribbean,Upper middle income
Barbados,BRB,1962,648.127338637864,Latin America & Caribbean,High income
Botswana,BWA,1962,47.3955498221569,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1962,17503.5688911691,Sub-Saharan Africa,Low income
Canada,CAN,1962,2430.83398338958,North America,High income
Switzerland,CHE,1962,10191.0611730222,Europe & Central Asia,High income
Chile,CHL,1962,0.702075860346071,Latin America & Caribbean,High income
China,CHN,1962,174.564789642069,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1962,39542.8426973852,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1962,32071.1617863356,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1962,4.9344930686673e-11,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1962,36679.1779191404,Sub-Saharan Africa,Lower middle income
Colombia,COL,1962,2048.92590035924,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1962,2202.15543901089,Latin America & Caribbean,Upper middle income
Germany,DEU,1962,2914.97509859393,Europe & Central Asia,High income
Denmark,DNK,1962,11819.622437387,Europe & Central Asia,High income
Dominican Republic,DOM,1962,234.041924772604,Latin America & Caribbean,Upper middle income
Algeria,DZA,1962,838.939860386848,Middle East & North Africa,Upper middle income
Ecuador,ECU,1962,310.296238547775,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1962,57.3037998706829,Middle East & North Africa,Lower middle income
Spain,ESP,1962,193.203904782801,Europe & Central Asia,High income
Ethiopia,ETH,1962,189.994138106826,Sub-Saharan Africa,Low income
Finland,FIN,1962,767.766045517276,Europe & Central Asia,High income
Fiji,FJI,1962,228.200002338115,East Asia & Pacific,Upper middle income
France,FRA,1962,1193.50352870667,Europe & Central Asia,High income
Faroe Islands,FRO,1962,7433.57263392729,Europe & Central Asia,High income
Gabon,GAB,1962,85187.527436786,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1962,544.920187793427,Europe & Central Asia,High income
Ghana,GHA,1962,0.0135554727852253,Sub-Saharan Africa,Lower middle income
Equatorial Guinea,GNQ,1962,8055.0650473891,Sub-Saharan Africa,Upper middle income
Greece,GRC,1962,54.3263899089904,Europe & Central Asia,High income
Guatemala,GTM,1962,261.179133806117,Latin America & Caribbean,Upper middle income
Guyana,GUY,1962,552.5492160646,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1962,2628.28270603897,East Asia & Pacific,High income
Honduras,HND,1962,352.043303823131,Latin America & Caribbean,Lower middle income
Haiti,HTI,1962,348.063367760595,Latin America & Caribbean,Lower middle income
Hungary,HUN,1962,20191.7118824284,Europe & Central Asia,High income
Indonesia,IDN,1962,14302.7800732824,East Asia & Pacific,Upper middle income
India,IND,1962,429.889422152484,South Asia,Lower middle income
Ireland,IRL,1962,372.461541654361,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1962,15728.2401962669,Middle East & North Africa,Upper middle income
Iraq,IRQ,1962,85.1670350615837,Middle East & North Africa,Upper middle income
Iceland,ISL,1962,681.860229669905,Europe & Central Asia,High income
Israel,ISR,1962,0.385847384657195,Middle East & North Africa,High income
Italy,ITA,1962,331.75549342566,Europe & Central Asia,High income
Jamaica,JAM,1962,329.928059861227,Latin America & Caribbean,Upper middle income
Japan,JPN,1962,246443.583527174,East Asia & Pacific,High income
Kenya,KEN,1962,741.404958499819,Sub-Saharan Africa,Lower middle income
St. Kitts and Nevis,KNA,1962,388.05862392607,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1962,13800.761361489,East Asia & Pacific,High income
Kuwait,KWT,1962,1726.64533699992,Middle East & North Africa,High income
Liberia,LBR,1962,160.676836238625,Sub-Saharan Africa,Low income
Libya,LBY,1962,144.174651802667,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1962,678.869632388685,South Asia,Lower middle income
Lesotho,LSO,1962,38.1046565419578,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1962,2889.88923168471,Europe & Central Asia,High income
Morocco,MAR,1962,967.667907714844,Middle East & North Africa,Lower middle income
Madagascar,MDG,1962,6831.03854922136,Sub-Saharan Africa,Low income
Mexico,MEX,1962,4.91168239262422,Latin America & Caribbean,Upper middle income
Myanmar,MMR,1962,287.801267708216,East Asia & Pacific,Lower middle income
Mauritania,MRT,1962,915.422073824579,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1962,1344.4862083371,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1962,736.045115589236,East Asia & Pacific,Upper middle income
Niger,NER,1962,35106.5601330938,Sub-Saharan Africa,Low income
Nigeria,NGA,1962,74.8948508970546,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1962,2.92993264722572e-07,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1962,2201.84685037194,Europe & Central Asia,High income
Norway,NOR,1962,12232.2794920463,Europe & Central Asia,High income
Nepal,NPL,1962,413.784657538808,South Asia,Lower middle income
New Zealand,NZL,1962,1278.1285196777,East Asia & Pacific,High income
Oman,OMN,1962,36.0771728419658,Middle East & North Africa,High income
Pakistan,PAK,1962,426.167263830301,South Asia,Lower middle income
Panama,PAN,1962,545.119866520548,Latin America & Caribbean,High income
Peru,PER,1962,8.16204171637126e-06,Latin America & Caribbean,Upper middle income
Philippines,PHL,1962,611.873137922742,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1962,111.977458534248,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1962,854.74480496849,Latin America & Caribbean,High income
Portugal,PRT,1962,60.6339105006604,Europe & Central Asia,High income
Paraguay,PRY,1962,22845.3545232274,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1962,2001.84246365615,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1962,2150.43063503221,Middle East & North Africa,High income
Sudan,SDN,1962,0.0390836000442505,Sub-Saharan Africa,Low income
Senegal,SEN,1962,76787.8621946896,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1962,1445.14912581419,East Asia & Pacific,High income
Sierra Leone,SLE,1962,0.0880594515790331,Sub-Saharan Africa,Low income
Somalia,SOM,1962,480.940544728494,Sub-Saharan Africa,Low income
Suriname,SUR,1962,0.805783045603227,Latin America & Caribbean,Upper middle income
Sweden,SWE,1962,12876.5038507784,Europe & Central Asia,High income
Eswatini,SWZ,1962,90.8568975544908,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1962,1366.87707188593,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1962,837.179220816364,Middle East & North Africa,Low income
Chad,TCD,1962,27833.2172050306,Sub-Saharan Africa,Low income
Togo,TGO,1962,26807.0062124156,Sub-Saharan Africa,Low income
Thailand,THA,1962,2446.34493081163,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1962,1204.39706914996,Latin America & Caribbean,High income
Tunisia,TUN,1962,86.3226872040925,Middle East & North Africa,Lower middle income
Turkiye,TUR,1962,0.0027657565720214,Europe & Central Asia,Upper middle income
Tanzania,TZA,1962,2139.41186523438,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1962,5.30880073289454,Sub-Saharan Africa,Low income
Uruguay,URY,1962,0.0074832947017887,Latin America & Caribbean,High income
United States,USA,1962,3236.01311150062,North America,High income
St. Vincent and the Grenadines,VCT,1962,285.606138811466,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1962,3.37271229581811,Latin America & Caribbean,
South Africa,ZAF,1962,400.499727677325,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1962,0.145993879209623,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1962,275.966139378504,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1963,1.18643838235103e-08,Latin America & Caribbean,Upper middle income
Australia,AUS,1963,1756.34703196347,East Asia & Pacific,High income
Austria,AUT,1963,2224.25198158427,Europe & Central Asia,High income
Burundi,BDI,1963,3947.41346472496,Sub-Saharan Africa,Low income
Belgium,BEL,1963,1927.40057367669,Europe & Central Asia,High income
Benin,BEN,1963,23583.9666090743,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1963,19314.4150515207,Sub-Saharan Africa,Low income
Bangladesh,BGD,1963,463.450608109414,South Asia,Lower middle income
"Bahamas, The",BHS,1963,1828.27071977322,Latin America & Caribbean,High income
Belize,BLZ,1963,487.693957233315,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1963,1731.65618448637,North America,High income
Bolivia,BOL,1963,0.0014537237605522,Latin America & Caribbean,Lower middle income
Brazil,BRA,1963,6.086333630542889e-11,Latin America & Caribbean,Upper middle income
Barbados,BRB,1963,726.006891883175,Latin America & Caribbean,High income
Botswana,BWA,1963,49.6258020803547,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1963,17846.949072578,Sub-Saharan Africa,Low income
Canada,CAN,1963,2567.19132803367,North America,High income
Switzerland,CHE,1963,10969.4329156072,Europe & Central Asia,High income
Chile,CHL,1963,1.0477233957555,Latin America & Caribbean,High income
China,CHN,1963,182.945327441799,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1963,44862.5324044323,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1963,32427.4519756846,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1963,9.497698721909049e-11,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1963,36933.3158585682,Sub-Saharan Africa,Lower middle income
Colombia,COL,1963,2528.94144869117,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1963,2271.51584062157,Latin America & Caribbean,Upper middle income
Germany,DEU,1963,3060.94295971168,Europe & Central Asia,High income
Denmark,DNK,1963,12482.9471929118,Europe & Central Asia,High income
Dominican Republic,DOM,1963,258.760222652634,Latin America & Caribbean,Upper middle income
Algeria,DZA,1963,1114.90363258933,Middle East & North Africa,Upper middle income
Ecuador,ECU,1963,362.206800283811,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1963,62.2479649822115,Middle East & North Africa,Lower middle income
Spain,ESP,1963,226.362850055594,Europe & Central Asia,High income
Ethiopia,ETH,1963,193.36892690789,Sub-Saharan Africa,Low income
Finland,FIN,1963,827.925932567698,Europe & Central Asia,High income
Fiji,FJI,1963,232.903247731572,East Asia & Pacific,Upper middle income
France,FRA,1963,1323.80329429344,Europe & Central Asia,High income
