country,countryCode,year,value,region,incomeGroup
Chad,TCD,1960,313582728.147574,Sub-Saharan Africa,Low income
East Asia & Pacific (IDA & IBRD countries),TEA,1960,80685253692.5945,,
Togo,TGO,1960,171057069.136481,Sub-Saharan Africa,Low income
Thailand,THA,1960,2760750860.62197,East Asia & Pacific,Upper middle income
South Asia (IDA & IBRD),TSA,1960,47274328378.8385,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1960,33100575536.1519,,
Trinidad and Tobago,TTO,1960,535670127.748935,Latin America & Caribbean,High income
Turkiye,TUR,1960,7566666666.66667,Europe & Central Asia,Upper middle income
Tanzania,TZA,1960,2651729807.37427,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1960,423008385.744235,Sub-Saharan Africa,Low income
Upper middle income,UMC,1960,180053390475.167,,
Uruguay,URY,1960,1208333333.33333,Latin America & Caribbean,High income
United States,USA,1960,541988586206.897,North America,High income
St. Vincent and the Grenadines,VCT,1960,13066634.0000817,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1960,7663938303.07172,Latin America & Caribbean,
World,WLD,1960,1364504252362.65,,
South Africa,ZAF,1960,8748596500.5614,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1960,713000000.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1960,1052990400.0,Sub-Saharan Africa,Lower middle income
Africa Eastern and Southern,AFE,1961,22307471355.6779,,
Africa Western and Central,AFW,1961,12685662254.5483,,
Australia,AUS,1961,19682883149.2613,East Asia & Pacific,High income
Austria,AUT,1961,7375454614.28047,Europe & Central Asia,High income
Burundi,BDI,1961,202999992.0,Sub-Saharan Africa,Low income
Belgium,BEL,1961,12561701694.3319,Europe & Central Asia,High income
Benin,BEN,1961,235668220.508202,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1961,350247234.260712,Sub-Saharan Africa,Low income
Bangladesh,BGD,1961,4817580375.0,South Asia,Lower middle income
"Bahamas, The",BHS,1961,190098039.215686,Latin America & Caribbean,High income
Belize,BLZ,1961,29964999.965,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1961,89249985.1250025,North America,High income
Bolivia,BOL,1961,406000000.0,Latin America & Caribbean,Lower middle income
Barbados,BRB,1961,85363261.4878942,Latin America & Caribbean,High income
Botswana,BWA,1961,32902612.8664855,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1961,123134583.463559,Sub-Saharan Africa,Low income
Canada,CAN,1961,41038192837.9035,North America,High income
Switzerland,CHE,1961,11713348834.3069,Europe & Central Asia,High income
Chile,CHL,1961,4829238095.2381,Latin America & Caribbean,High income
China,CHN,1961,50056685957.359,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1961,618245634.179831,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1961,652777608.320492,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,1961,151675738.926342,Sub-Saharan Africa,Lower middle income
Colombia,COL,1961,4540447761.19403,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1961,490325181.614275,Latin America & Caribbean,Upper middle income
Caribbean small states,CSS,1961,700032151.39425,,
Germany,DEU,1961,96205728657.7269,Europe & Central Asia,High income
Denmark,DNK,1961,7058360972.41925,Europe & Central Asia,High income
Dominican Republic,DOM,1961,654100200.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1961,2434747055.94018,Middle East & North Africa,Upper middle income
East Asia & Pacific (excluding high income),EAP,1961,71153218972.9148,,
Early-demographic dividend,EAR,1961,140036716309.144,,
East Asia & Pacific,EAS,1961,158408605756.868,,
Europe & Central Asia,ECS,1961,469280003585.545,,
Ecuador,ECU,1961,1753850954.83979,Latin America & Caribbean,Upper middle income
Euro area,EMU,1961,280001211512.605,,
Spain,ESP,1961,14248303793.24,Europe & Central Asia,High income
Ethiopia,ETH,1961,1680859514.11965,Sub-Saharan Africa,Low income
European Union,EUU,1961,316870410350.502,,
Fragile and conflict affected situations,FCS,1961,32690862791.4598,,
Finland,FIN,1961,5983900493.16006,Europe & Central Asia,High income
Fiji,FJI,1961,116987784.913739,East Asia & Pacific,Upper middle income
France,FRA,1961,67461644222.0352,Europe & Central Asia,High income
Gabon,GAB,1961,167637907.122782,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1961,77741965703.3544,Europe & Central Asia,High income
Ghana,GHA,1961,1309859154.92958,Sub-Saharan Africa,Lower middle income
Greece,GRC,1961,4961399303.48393,Europe & Central Asia,High income
Guatemala,GTM,1961,1076699900.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1961,185849535.376162,Latin America & Caribbean,High income
High income,HIC,1961,1165571615004.35,,
"Hong Kong SAR, China",HKG,1961,1383681651.13776,East Asia & Pacific,High income
Honduras,HND,1961,356200000.0,Latin America & Caribbean,Lower middle income
Heavily indebted poor countries (HIPC),HPC,1961,20466946573.6775,,
Haiti,HTI,1961,271066000.0,Latin America & Caribbean,Lower middle income
IBRD only,IBD,1961,322098726641.683,,
IDA & IBRD total,IBT,1961,369197803239.249,,
IDA total,IDA,1961,44012577180.4322,,
IDA blend,IDB,1961,13173849239.2351,,
IDA only,IDX,1961,31781533969.1433,,
India,IND,1961,39232435784.0358,South Asia,Lower middle income
Ireland,IRL,1961,2151772979.96956,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1961,4426949094.8403,Middle East & North Africa,Upper middle income
Iraq,IRQ,1961,1671960964.51025,Middle East & North Africa,Upper middle income
Iceland,ISL,1961,257703244.559997,Europe & Central Asia,High income
Israel,ISR,1961,3687339031.64548,Middle East & North Africa,High income
Italy,ITA,1961,46542216714.6155,Europe & Central Asia,High income
Jamaica,JAM,1961,748043500.7826,Latin America & Caribbean,Upper middle income
Japan,JPN,1961,57266758179.5883,East Asia & Pacific,High income
Kenya,KEN,1961,792959472.816211,Sub-Saharan Africa,Lower middle income
St. Kitts and Nevis,KNA,1961,12483302.125078,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1961,2417628736.52655,East Asia & Pacific,High income
Liberia,LBR,1961,183920899.999999,Sub-Saharan Africa,Low income
Libya,LBY,1961,443905611.553694,Middle East & North Africa,Upper middle income
Least developed countries: UN classification,LDC,1961,27210618722.562,,
Sri Lanka,LKA,1961,1444327731.09244,South Asia,Lower middle income
Lower middle income,LMC,1961,90186836256.72,,
Low & middle income,LMY,1961,278866906709.625,,
Lesotho,LSO,1961,35699985.7200057,Sub-Saharan Africa,Lower middle income
Late-demographic dividend,LTE,1961,215773982350.569,,
Luxembourg,LUX,1961,710163719.406917,Europe & Central Asia,High income
Morocco,MAR,1961,2025693539.55842,Middle East & North Africa,Lower middle income
Madagascar,MDG,1961,699161944.558097,Sub-Saharan Africa,Low income
Mexico,MEX,1961,14160000000.0,Latin America & Caribbean,Upper middle income
Middle income,MIC,1961,267466073756.102,,
Myanmar,MMR,1961,605581577.287066,East Asia & Pacific,Lower middle income
Middle East & North Africa (excluding high income),MNA,1961,16859956000.5772,,
Mauritania,MRT,1961,159213430.245265,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1961,191757729.413883,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1961,1901856122.72231,East Asia & Pacific,Upper middle income
North America,NAC,1961,603067753167.857,,
Niger,NER,1961,485785230.978987,Sub-Saharan Africa,Low income
Nigeria,NGA,1961,4467287893.08484,Sub-Saharan Africa,Lower middle income
Netherlands,NLD,1961,14578381187.725,Europe & Central Asia,High income
Norway,NOR,1961,5669689210.3186,Europe & Central Asia,High income
Nepal,NPL,1961,531959561.62226,South Asia,Lower middle income
New Zealand,NZL,1961,5721995118.28133,East Asia & Pacific,High income
OECD members,OED,1961,1131861094329.99,,
Pakistan,PAK,1961,4118647627.04746,South Asia,Lower middle income
Panama,PAN,1961,599026300.0,Latin America & Caribbean,High income
Philippines,PHL,1961,8171194424.94498,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1961,244832039.173126,East Asia & Pacific,Lower middle income
Pre-demographic dividend,PRE,1961,23330571460.5018,,
Puerto Rico,PRI,1961,1865100000.0,Latin America & Caribbean,High income
Portugal,PRT,1961,3573719084.53354,Europe & Central Asia,High income
Paraguay,PRY,1961,322053713.158731,Latin America & Caribbean,Upper middle income
Post-demographic dividend,PST,1961,1103925640984.15,,
Rwanda,RWA,1961,122000016.0,Sub-Saharan Africa,Low income
South Asia,SAS,1961,50467431650.1016,,
Saudi Arabia,SAU,1961,1920811284.1344,Middle East & North Africa,High income
Sudan,SDN,1961,1223563218.3908,Sub-Saharan Africa,Low income
Senegal,SEN,1961,1058975256.97025,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1961,764629788.123689,East Asia & Pacific,High income
Sierra Leone,SLE,1961,327979248.366013,Sub-Saharan Africa,Low income
Somalia,SOM,1961,191659914.376034,Sub-Saharan Africa,Low income
Sub-Saharan Africa (excluding high income),SSA,1961,34977868084.0242,,
Sub-Saharan Africa,SSF,1961,34987537580.4187,,
Suriname,SUR,1961,107700000.0,Latin America & Caribbean,Upper middle income
Sweden,SWE,1961,17354781170.8613,Europe & Central Asia,High income
Eswatini,SWZ,1961,43026042.7895829,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1961,11592023.7636487,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1961,945244992.212903,Middle East & North Africa,Low income
Chad,TCD,1961,333975336.110722,Sub-Saharan Africa,Low income
East Asia & Pacific (IDA & IBRD countries),TEA,1961,71080358604.4632,,
Togo,TGO,1961,178497098.26394,Sub-Saharan Africa,Low income
Thailand,THA,1961,3034037810.96795,East Asia & Pacific,Upper middle income
Middle East & North Africa (IDA & IBRD countries),TMN,1961,16704026753.4456,,
South Asia (IDA & IBRD),TSA,1961,50467431650.1016,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1961,34987537580.4188,,
Trinidad and Tobago,TTO,1961,584961208.656595,Latin America & Caribbean,High income
Tunisia,TUN,1961,866155428.571429,Middle East & North Africa,Lower middle income
Turkiye,TUR,1961,7988888888.88889,Europe & Central Asia,Upper middle income
Tanzania,TZA,1961,2826179031.25387,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1961,441524109.014675,Sub-Saharan Africa,Low income
Upper middle income,UMC,1961,168982532613.973,,
Uruguay,URY,1961,1600000000.0,Latin America & Caribbean,High income
United States,USA,1961,561940310344.828,North America,High income
St. Vincent and the Grenadines,VCT,1961,13999965.0000875,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1961,8067267030.61863,Latin America & Caribbean,
World,WLD,1961,1439319473881.01,,
South Africa,ZAF,1961,9225996309.60148,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1961,696285714.285714,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1961,1096646600.0,Sub-Saharan Africa,Lower middle income
Africa Eastern and Southern,AFE,1962,23702472100.0023,,
Africa Western and Central,AFW,1962,13606829296.9535,,
Australia,AUS,1962,19922563187.6101,East Asia & Pacific,High income
Austria,AUT,1962,7823686765.35079,Europe & Central Asia,High income
Burundi,BDI,1962,213500006.0,Sub-Saharan Africa,Low income
Belgium,BEL,1962,13436827166.5187,Europe & Central Asia,High income
Benin,BEN,1962,236434954.038578,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1962,379567099.249422,Sub-Saharan Africa,Low income
Bangladesh,BGD,1962,5081413541.66667,South Asia,Lower middle income
"Bahamas, The",BHS,1962,212254901.960784,Latin America & Caribbean,High income
Belize,BLZ,1962,31857591.8575919,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1962,94149984.3083359,North America,High income
Bolivia,BOL,1962,443916666.666667,Latin America & Caribbean,Lower middle income
Barbados,BRB,1962,88782065.452366,Latin America & Caribbean,High income
Botswana,BWA,1962,35644956.6430429,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1962,124482773.83306,Sub-Saharan Africa,Low income
Canada,CAN,1962,42336211555.8268,North America,High income
Switzerland,CHE,1962,12989649694.2812,Europe & Central Asia,High income
Chile,CHL,1962,5631285444.2344,Latin America & Caribbean,High income
China,CHN,1962,47209186415.3555,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1962,645284473.733691,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1962,694247864.3789,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,1962,166521239.650243,Sub-Saharan Africa,Lower middle income
Colombia,COL,1962,4955538218.81618,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1962,479180824.348506,Latin America & Caribbean,Upper middle income
Caribbean small states,CSS,1962,751070761.914507,,
Germany,DEU,1962,105508875286.241,Europe & Central Asia,High income
Denmark,DNK,1962,7953274451.78194,Europe & Central Asia,High income
Dominican Republic,DOM,1962,824100000.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1962,2001444543.91885,Middle East & North Africa,Upper middle income
East Asia & Pacific (excluding high income),EAP,1962,64897470661.6991,,
Early-demographic dividend,EAR,1962,144189887717.611,,
East Asia & Pacific,EAS,1962,162135298445.562,,
Europe & Central Asia,ECS,1962,513219975664.419,,
Ecuador,ECU,1962,1518207703.89016,Latin America & Caribbean,Upper middle income
Euro area,EMU,1962,309682844045.604,,
Spain,ESP,1962,16621504913.3918,Europe & Central Asia,High income
Ethiopia,ETH,1962,1747566307.13633,Sub-Saharan Africa,Low income
European Union,EUU,1962,350221814291.119,,
Fragile and conflict affected situations,FCS,1962,35607386321.4119,,
Finland,FIN,1962,6407225035.04429,Europe & Central Asia,High income
Fiji,FJI,1962,122906434.957814,East Asia & Pacific,Upper middle income
France,FRA,1962,75607529809.9288,Europe & Central Asia,High income
Gabon,GAB,1962,182796536.266025,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1962,81247564156.8246,Europe & Central Asia,High income
Ghana,GHA,1962,1390140845.07042,Sub-Saharan Africa,Lower middle income
Equatorial Guinea,GNQ,1962,9122751.45318345,Sub-Saharan Africa,Upper middle income
Greece,GRC,1962,5213043168.0939,Europe & Central Asia,High income
Guatemala,GTM,1962,1143600000.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1962,194949512.626218,Latin America & Caribbean,High income
High income,HIC,1962,1260544911051.24,,
"Hong Kong SAR, China",HKG,1962,1612346412.26475,East Asia & Pacific,High income
Honduras,HND,1962,387750000.0,Latin America & Caribbean,Lower middle income
Heavily indebted poor countries (HIPC),HPC,1962,21702560908.2064,,
Haiti,HTI,1962,281896800.0,Latin America & Caribbean,Lower middle income
IBRD only,IBD,1962,327041835204.808,,
IDA & IBRD total,IBT,1962,377767061032.329,,
IDA total,IDA,1962,46765307423.1175,,
IDA blend,IDB,1962,14087733811.1743,,
IDA only,IDX,1962,33656896744.694,,
India,IND,1962,42161481858.0819,South Asia,Lower middle income
Ireland,IRL,1962,2329372971.89171,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1962,4693566416.48346,Middle East & North Africa,Upper middle income
Iraq,IRQ,1962,1784174541.48304,Middle East & North Africa,Upper middle income
Iceland,ISL,1962,289200704.382542,Europe & Central Asia,High income
Israel,ISR,1962,2949160176.72983,Middle East & North Africa,High income
Italy,ITA,1962,52293346804.6254,Europe & Central Asia,High income
Jamaica,JAM,1962,777727688.908924,Latin America & Caribbean,Upper middle income
Japan,JPN,1962,64987857541.6256,East Asia & Pacific,High income
Kenya,KEN,1962,868111400.75544,Sub-Saharan Africa,Lower middle income
St. Kitts and Nevis,KNA,1962,12541635.3125784,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1962,2814615384.61538,East Asia & Pacific,High income
Kuwait,KWT,1962,1828107502.79955,Middle East & North Africa,High income
Liberia,LBR,1962,191861799.999999,Sub-Saharan Africa,Low income
Libya,LBY,1962,619725784.734482,Middle East & North Africa,Upper middle income
Least developed countries: UN classification,LDC,1962,28791232467.255,,
Sri Lanka,LKA,1962,1434156378.60082,South Asia,Lower middle income
Lower middle income,LMC,1962,92181987015.3836,,
Low & middle income,LMY,1962,283225160603.882,,
Lesotho,LSO,1962,41859983.2560067,Sub-Saharan Africa,Lower middle income
Late-demographic dividend,LTE,1962,215218301251.246,,
Luxembourg,LUX,1962,747846862.209673,Europe & Central Asia,High income
Morocco,MAR,1962,2379611124.61442,Middle East & North Africa,Lower middle income
Madagascar,MDG,1962,739286907.592778,Sub-Saharan Africa,Low income
Mexico,MEX,1962,15200000000.0,Latin America & Caribbean,Upper middle income
Middle income,MIC,1962,271024736960.956,,
Myanmar,MMR,1962,634528872.02036,East Asia & Pacific,Lower middle income
Middle East & North Africa (excluding high income),MNA,1962,17721013430.6976,,
Mauritania,MRT,1962,164271557.562086,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1962,197738207.757971,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1962,2001489602.18475,East Asia & Pacific,Upper middle income
North America,NAC,1962,646069775333.238,,
Niger,NER,1962,531736599.250464,Sub-Saharan Africa,Low income
Nigeria,NGA,1962,4909399176.24033,Sub-Saharan Africa,Lower middle income
Netherlands,NLD,1962,15824293505.8191,Europe & Central Asia,High income
Norway,NOR,1962,6107076928.63372,Europe & Central Asia,High income
Nepal,NPL,1962,574091101.194382,South Asia,Lower middle income
New Zealand,NZL,1962,6133158804.52258,East Asia & Pacific,High income
OECD members,OED,1962,1223947591637.2,,
Pakistan,PAK,1962,4310163796.72407,South Asia,Lower middle income
Panama,PAN,1962,652120900.0,Latin America & Caribbean,High income
Philippines,PHL,1962,4954593071.82796,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1962,261184041.789447,East Asia & Pacific,Lower middle income
Pre-demographic dividend,PRE,1962,25039969601.0669,,
Puerto Rico,PRI,1962,2094400000.0,Latin America & Caribbean,High income
Portugal,PRT,1962,3835883663.25123,Europe & Central Asia,High income
Paraguay,PRY,1962,360698412.698413,Latin America & Caribbean,Upper middle income
Post-demographic dividend,PST,1962,1194311601672.3,,
Rwanda,RWA,1962,125000008.0,Sub-Saharan Africa,Low income
South Asia,SAS,1962,53905757720.7925,,
Saudi Arabia,SAU,1962,2130606531.81806,Middle East & North Africa,High income
Sudan,SDN,1962,1329022988.50575,Sub-Saharan Africa,Low income
Senegal,SEN,1962,1085475790.59112,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1962,826239211.817511,East Asia & Pacific,High income
Sierra Leone,SLE,1962,342872712.418301,Sub-Saharan Africa,Low income
Somalia,SOM,1962,203531927.547229,Sub-Saharan Africa,Low income
Sub-Saharan Africa (excluding high income),SSA,1962,37290528805.2638,,
Sub-Saharan Africa,SSF,1962,37301164846.1289,,
Suriname,SUR,1962,116150000.0,Latin America & Caribbean,Upper middle income
Sweden,SWE,1962,18821353528.9936,Europe & Central Asia,High income
Eswatini,SWZ,1962,45927961.6288154,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1962,12642025.9161531,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1962,1110565863.54353,Middle East & North Africa,Low income
Chad,TCD,1962,357635713.41932,Sub-Saharan Africa,Low income
East Asia & Pacific (IDA & IBRD countries),TEA,1962,64831016133.1164,,
Togo,TGO,1962,186745757.857607,Sub-Saharan Africa,Low income
Thailand,THA,1962,3308912796.93487,East Asia & Pacific,Upper middle income
Middle East & North Africa (IDA & IBRD countries),TMN,1962,17557120696.7805,,
South Asia (IDA & IBRD),TSA,1962,53905757720.7925,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,37301164846.1289,,
Trinidad and Tobago,TTO,1962,619319197.340022,Latin America & Caribbean,High income
Tunisia,TUN,1962,880027733.333333,Middle East & North Africa,Lower middle income
Turkiye,TUR,1962,8922222222.22222,Europe & Central Asia,Upper middle income
Tanzania,TZA,1962,3101589992.64115,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1962,449012578.616352,Sub-Saharan Africa,Low income
Upper middle income,UMC,1962,170141004179.808,,
Uruguay,URY,1962,1763636363.63636,Latin America & Caribbean,High income
