country,countryCode,year,value,region,incomeGroup
"Korea, Rep.",KOR,1960,1162228.74326124,East Asia & Pacific,High income
Liberia,LBR,1960,2620.4956197751,Sub-Saharan Africa,Low income
Libya,LBY,1960,4424.98080869935,Middle East & North Africa,Upper middle income
Lesotho,LSO,1960,2414.47823616135,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1960,25111.1718757125,Europe & Central Asia,High income
Madagascar,MDG,1960,1357828.90179688,Sub-Saharan Africa,Low income
Mexico,MEX,1960,79123.5014644538,Latin America & Caribbean,Upper middle income
Myanmar,MMR,1960,158366.910246852,East Asia & Pacific,Lower middle income
Mauritius,MUS,1960,52436.9076680166,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1960,173369.186469647,Sub-Saharan Africa,Low income
Malaysia,MYS,1960,5022.86910447597,East Asia & Pacific,Upper middle income
Niger,NER,1960,439877.00251985,Sub-Saharan Africa,Low income
Nigeria,NGA,1960,206506.160262936,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1960,22211.4172490786,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1960,12867.6919240635,Europe & Central Asia,High income
Norway,NOR,1960,154907.924028721,Europe & Central Asia,High income
Nepal,NPL,1960,24901.7462912746,South Asia,Lower middle income
New Zealand,NZL,1960,25491.1298184122,East Asia & Pacific,High income
Pakistan,PAK,1960,42150.3025956821,South Asia,Lower middle income
Panama,PAN,1960,2948.23567017403,Latin America & Caribbean,High income
Peru,PER,1960,6876.18724235557,Latin America & Caribbean,Upper middle income
Philippines,PHL,1960,53825.6846285434,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1960,3505.86961306685,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1960,6582.37536258321,Latin America & Caribbean,High income
Portugal,PRT,1960,3660.2727110921,Europe & Central Asia,High income
Paraguay,PRY,1960,7679793.66106387,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1960,279509.316793891,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1960,39612.7391183377,Middle East & North Africa,High income
Sudan,SDN,1960,347.567291259766,Sub-Saharan Africa,Low income
Senegal,SEN,1960,687215.117483717,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1960,4965.80417881438,East Asia & Pacific,High income
Sierra Leone,SLE,1960,993.811301712485,Sub-Saharan Africa,Low income
Somalia,SOM,1960,13145429.5212321,Sub-Saharan Africa,Low income
Suriname,SUR,1960,13237.3427428129,Latin America & Caribbean,Upper middle income
Sweden,SWE,1960,140456.435005163,Europe & Central Asia,High income
Seychelles,SYC,1960,42631.1066879602,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1960,22829.4705676694,Middle East & North Africa,Low income
Chad,TCD,1960,287733.575891607,Sub-Saharan Africa,Low income
Togo,TGO,1960,273078.034265104,Sub-Saharan Africa,Low income
Thailand,THA,1960,14192.1031437721,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1960,29697.0084208613,Latin America & Caribbean,High income
Turkiye,TUR,1960,4452.51511578286,Europe & Central Asia,Upper middle income
Tanzania,TZA,1960,1637241.375,Sub-Saharan Africa,Lower middle income
Uruguay,URY,1960,196171.103830296,Latin America & Caribbean,High income
United States,USA,1960,18991.5446025928,North America,High income
St. Vincent and the Grenadines,VCT,1960,5268.32457664487,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1960,1764.8336256612,Latin America & Caribbean,
South Africa,ZAF,1960,50671.7102769835,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1960,7063.13772067333,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1960,11702.8386284433,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1961,9325.68577162433,Latin America & Caribbean,Upper middle income
Australia,AUS,1961,29415.4345130211,East Asia & Pacific,High income
Austria,AUT,1961,11315.1518045292,Europe & Central Asia,High income
Burundi,BDI,1961,135701.255811492,Sub-Saharan Africa,Low income
Belgium,BEL,1961,10985.6906313765,Europe & Central Asia,High income
Benin,BEN,1961,394645.460360863,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1961,147895.317939027,Sub-Saharan Africa,Low income
Bangladesh,BGD,1961,45178.9822130103,South Asia,Lower middle income
"Bahamas, The",BHS,1961,20812.3588621948,Latin America & Caribbean,High income
Belize,BLZ,1961,3186.45498661251,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1961,36539.5585802198,North America,High income
Bolivia,BOL,1961,1644.66796879789,Latin America & Caribbean,Lower middle income
Brazil,BRA,1961,6199.01427038202,Latin America & Caribbean,Upper middle income
Barbados,BRB,1961,13095.246254089,Latin America & Caribbean,High income
Botswana,BWA,1961,4672.96401122671,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1961,231204.585690531,Sub-Saharan Africa,Low income
Canada,CAN,1961,19956.1277981501,North America,High income
Switzerland,CHE,1961,40706.7714775829,Europe & Central Asia,High income
Chile,CHL,1961,2469401.32304663,Latin America & Caribbean,High income
China,CHN,1961,1213.69189448275,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1961,927653.66620794,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1961,558974.71920667,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1961,310274.802223963,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1961,558765.196962243,Sub-Saharan Africa,Lower middle income
Colombia,COL,1961,5449711.01981447,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1961,1960172.82833072,Latin America & Caribbean,Upper middle income
Germany,DEU,1961,11650.4360959994,Europe & Central Asia,High income
Denmark,DNK,1961,128694.122764667,Europe & Central Asia,High income
Dominican Republic,DOM,1961,38200.9914080298,Latin America & Caribbean,Upper middle income
Algeria,DZA,1961,231991.739313116,Middle East & North Africa,Upper middle income
Ecuador,ECU,1961,2525.73903906904,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1961,13293.5013605782,Middle East & North Africa,Lower middle income
Spain,ESP,1961,6209.44544776587,Europe & Central Asia,High income
Ethiopia,ETH,1961,5240.52454578621,Sub-Saharan Africa,Low income
Finland,FIN,1961,10730.7598025056,Europe & Central Asia,High income
Fiji,FJI,1961,4416.31470832308,East Asia & Pacific,Upper middle income
France,FRA,1961,10453.8483722396,Europe & Central Asia,High income
Gabon,GAB,1961,1393707.96258249,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1961,10097.150530303,Europe & Central Asia,High income
Ghana,GHA,1961,2948.48666252452,Sub-Saharan Africa,Lower middle income
Greece,GRC,1961,5075.24008549604,Europe & Central Asia,High income
Guatemala,GTM,1961,13674.8482736351,Latin America & Caribbean,Upper middle income
Guyana,GUY,1961,569764.89564167,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1961,34369.4959123765,East Asia & Pacific,High income
Honduras,HND,1961,10731.1872175139,Latin America & Caribbean,Lower middle income
Haiti,HTI,1961,68298.5415003117,Latin America & Caribbean,Lower middle income
Hungary,HUN,1961,604339.594227819,Europe & Central Asia,High income
Indonesia,IDN,1961,6411995.94221069,East Asia & Pacific,Upper middle income
India,IND,1961,16752.0263705457,South Asia,Lower middle income
Ireland,IRL,1961,7951.73559208037,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1961,81818768.4996708,Middle East & North Africa,Upper middle income
Iraq,IRQ,1961,1140431.93942775,Middle East & North Africa,Upper middle income
Iceland,ISL,1961,1745531.01058833,Europe & Central Asia,High income
Israel,ISR,1961,36510.3117030881,Middle East & North Africa,High income
Italy,ITA,1961,9381.38789089479,Europe & Central Asia,High income
Japan,JPN,1961,858743.265124701,East Asia & Pacific,High income
Kenya,KEN,1961,72672.9329466279,Sub-Saharan Africa,Lower middle income
"Korea, Rep.",KOR,1961,1206504.48369814,East Asia & Pacific,High income
Liberia,LBR,1961,2619.96537912006,Sub-Saharan Africa,Low income
Libya,LBY,1961,4692.61062543733,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1961,88519.4255176241,South Asia,Lower middle income
Lesotho,LSO,1961,2384.97427757726,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1961,25836.3440344162,Europe & Central Asia,High income
Madagascar,MDG,1961,1350275.15703755,Sub-Saharan Africa,Low income
Mexico,MEX,1961,80480.5888438427,Latin America & Caribbean,Upper middle income
Myanmar,MMR,1961,155656.60725352,East Asia & Pacific,Lower middle income
Mauritania,MRT,1961,42138.5271434424,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1961,64032.7544775428,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1961,182230.005277974,Sub-Saharan Africa,Low income
Malaysia,MYS,1961,5243.18852740097,East Asia & Pacific,Upper middle income
Niger,NER,1961,446459.285418858,Sub-Saharan Africa,Low income
Nigeria,NGA,1961,202718.817161917,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1961,23165.5548223763,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1961,12737.0851633952,Europe & Central Asia,High income
Norway,NOR,1961,163323.28639772,Europe & Central Asia,High income
Nepal,NPL,1961,24894.1265784251,South Asia,Lower middle income
New Zealand,NZL,1961,25814.9766083278,East Asia & Pacific,High income
Pakistan,PAK,1961,43623.4294517302,South Asia,Lower middle income
Panama,PAN,1961,3175.03256040132,Latin America & Caribbean,High income
Peru,PER,1961,7165.90113318298,Latin America & Caribbean,Upper middle income
Philippines,PHL,1961,55232.5244677406,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1961,3631.12688281806,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1961,6923.38792195992,Latin America & Caribbean,High income
Portugal,PRT,1961,3831.89076642953,Europe & Central Asia,High income
Paraguay,PRY,1961,8013576.1324907,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1961,260430.104177059,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1961,42871.6253046877,Middle East & North Africa,High income
Sudan,SDN,1961,338.830444335938,Sub-Saharan Africa,Low income
Senegal,SEN,1961,688046.99282643,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1961,5193.25657894737,East Asia & Pacific,High income
Sierra Leone,SLE,1961,994.607984329585,Sub-Saharan Africa,Low income
Somalia,SOM,1961,12393150.0508329,Sub-Saharan Africa,Low income
Suriname,SUR,1961,13394.970788829,Latin America & Caribbean,Upper middle income
Sweden,SWE,1961,147738.565621959,Europe & Central Asia,High income
Seychelles,SYC,1961,39425.5889565303,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1961,24552.704305599,Middle East & North Africa,Low income
Chad,TCD,1961,286183.322435102,Sub-Saharan Africa,Low income
Togo,TGO,1961,301306.56216336,Sub-Saharan Africa,Low income
Thailand,THA,1961,14514.6728592298,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1961,33162.2739310173,Latin America & Caribbean,High income
Tunisia,TUN,1961,2842.07298938522,Middle East & North Africa,Lower middle income
Turkiye,TUR,1961,4385.38843493977,Europe & Central Asia,Upper middle income
Tanzania,TZA,1961,1608556.875,Sub-Saharan Africa,Lower middle income
Uruguay,URY,1961,198539.221151567,Latin America & Caribbean,High income
United States,USA,1961,19108.9353645939,North America,High income
St. Vincent and the Grenadines,VCT,1961,5408.80552974666,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1961,1757.36826203291,Latin America & Caribbean,
South Africa,ZAF,1961,51167.2410618722,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1961,6936.87106901146,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1961,12062.8425137046,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1962,9096.80238524946,Latin America & Caribbean,Upper middle income
Australia,AUS,1962,29077.7322658723,East Asia & Pacific,High income
Austria,AUT,1962,11543.8841660075,Europe & Central Asia,High income
Burundi,BDI,1962,144338.974758589,Sub-Saharan Africa,Low income
Belgium,BEL,1962,11512.3484322486,Europe & Central Asia,High income
Benin,BEN,1962,374938.142287323,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1962,154675.362697957,Sub-Saharan Africa,Low income
Bangladesh,BGD,1962,46235.5692072783,South Asia,Lower middle income
"Bahamas, The",BHS,1962,21879.4554930675,Latin America & Caribbean,High income
Belize,BLZ,1962,3257.88434042156,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1962,37271.8003562232,North America,High income
Bolivia,BOL,1962,1700.74458552226,Latin America & Caribbean,Lower middle income
Brazil,BRA,1962,6414.90914279924,Latin America & Caribbean,Upper middle income
Barbados,BRB,1962,14212.9900130256,Latin America & Caribbean,High income
Botswana,BWA,1962,4872.75856387072,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1962,218512.231262862,Sub-Saharan Africa,Low income
Canada,CAN,1962,21043.3905662405,North America,High income
Switzerland,CHE,1962,41588.8428302698,Europe & Central Asia,High income
Chile,CHL,1962,2516593.08543932,Latin America & Caribbean,High income
China,CHN,1962,1136.6041947666,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1962,903818.499697495,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1962,564738.092921715,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1962,366404.920762567,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1962,572552.346037391,Sub-Saharan Africa,Lower middle income
Colombia,COL,1962,5569506.11738511,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1962,1994152.29928468,Latin America & Caribbean,Upper middle income
Germany,DEU,1962,12082.3658729025,Europe & Central Asia,High income
Denmark,DNK,1962,134932.502114123,Europe & Central Asia,High income
Dominican Republic,DOM,1962,43281.4727090246,Latin America & Caribbean,Upper middle income
Algeria,DZA,1962,183482.095853334,Middle East & North Africa,Upper middle income
Ecuador,ECU,1962,2574.70809409082,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1962,13451.3553132417,Middle East & North Africa,Lower middle income
Spain,ESP,1962,6764.9716399108,Europe & Central Asia,High income
Ethiopia,ETH,1962,5330.74997060995,Sub-Saharan Africa,Low income
Finland,FIN,1962,10975.8555679641,Europe & Central Asia,High income
Fiji,FJI,1962,4434.77236745812,East Asia & Pacific,Upper middle income
France,FRA,1962,11047.8746216007,Europe & Central Asia,High income
Gabon,GAB,1962,1479227.60796875,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1962,10121.8220093897,Europe & Central Asia,High income
Ghana,GHA,1962,2997.06323895868,Sub-Saharan Africa,Lower middle income
Greece,GRC,1962,5063.49789358319,Europe & Central Asia,High income
Guatemala,GTM,1962,13748.790596729,Latin America & Caribbean,Upper middle income
Guyana,GUY,1962,560596.740852434,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1962,37651.8818830933,East Asia & Pacific,High income
Honduras,HND,1962,11025.6083244736,Latin America & Caribbean,Lower middle income
Haiti,HTI,1962,72328.7491282883,Latin America & Caribbean,Lower middle income
Hungary,HUN,1962,639138.725622768,Europe & Central Asia,High income
Indonesia,IDN,1962,6353215.44750813,East Asia & Pacific,Upper middle income
India,IND,1962,16849.015916184,South Asia,Lower middle income
Ireland,IRL,1962,8173.78377145054,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1962,85862881.8072241,Middle East & North Africa,Upper middle income
Iraq,IRQ,1962,1157674.12253529,Middle East & North Africa,Upper middle income
Iceland,ISL,1962,1855949.7007331,Europe & Central Asia,High income
Israel,ISR,1962,38324.0631215594,Middle East & North Africa,High income
Italy,ITA,1962,9896.18946591001,Europe & Central Asia,High income
Japan,JPN,1962,926598.705541762,East Asia & Pacific,High income
Kenya,KEN,1962,76539.3741733502,Sub-Saharan Africa,Lower middle income
"Korea, Rep.",KOR,1962,1218167.06728729,East Asia & Pacific,High income
Liberia,LBR,1962,2590.53066709694,Sub-Saharan Africa,Low income
Libya,LBY,1962,5990.40318072968,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1962,89713.5016162021,South Asia,Lower middle income
Lesotho,LSO,1962,2667.2542571521,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1962,25868.5560766231,Europe & Central Asia,High income
Madagascar,MDG,1962,1345564.41388051,Sub-Saharan Africa,Low income
Mexico,MEX,1962,81525.7469749077,Latin America & Caribbean,Upper middle income
Myanmar,MMR,1962,158473.677361715,East Asia & Pacific,Lower middle income
Mauritania,MRT,1962,41281.7098645729,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1962,62743.4314835979,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1962,179055.728133058,Sub-Saharan Africa,Low income
Malaysia,MYS,1962,5412.669729577,East Asia & Pacific,Upper middle income
Niger,NER,1962,477949.756485195,Sub-Saharan Africa,Low income
Nigeria,NGA,1962,206680.857266517,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1962,24920.8209840801,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1962,13416.2694522537,Europe & Central Asia,High income
Norway,NOR,1962,166575.454019263,Europe & Central Asia,High income
Nepal,NPL,1962,24876.3119326645,South Asia,Lower middle income
New Zealand,NZL,1962,25942.3654565732,East Asia & Pacific,High income
Pakistan,PAK,1962,44537.1208487572,South Asia,Lower middle income
Panama,PAN,1962,3334.94160982781,Latin America & Caribbean,High income
Peru,PER,1962,7655.6041858049,Latin America & Caribbean,Upper middle income
Philippines,PHL,1962,56290.9410226516,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1962,3775.61049039596,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1962,7344.77290190665,Latin America & Caribbean,High income
Portugal,PRT,1962,4055.97449808545,Europe & Central Asia,High income
Paraguay,PRY,1962,8077611.72799913,Latin America & Caribbean,Upper middle income
Rwanda,RWA,1962,282937.947317339,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1962,46342.1850454277,Middle East & North Africa,High income
Sudan,SDN,1962,352.860168457031,Sub-Saharan Africa,Low income
Senegal,SEN,1962,667977.027328236,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1962,5432.97908810422,East Asia & Pacific,High income
Sierra Leone,SLE,1962,1021.51219996971,Sub-Saharan Africa,Low income
Somalia,SOM,1962,12931417.2472578,Sub-Saharan Africa,Low income
Suriname,SUR,1962,13419.075566008,Latin America & Caribbean,Upper middle income
Sweden,SWE,1962,153183.625582351,Europe & Central Asia,High income
Seychelles,SYC,1962,41621.7885351814,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1962,29677.3117235053,Middle East & North Africa,Low income
Chad,TCD,1962,295720.548515648,Sub-Saharan Africa,Low income
Togo,TGO,1962,307537.78647003,Sub-Saharan Africa,Low income
Thailand,THA,1962,15145.6075052862,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1962,33434.3406960031,Latin America & Caribbean,High income
Tunisia,TUN,1962,2682.89431175635,Middle East & North Africa,Lower middle income
Turkiye,TUR,1962,4505.55416961569,Europe & Central Asia,Upper middle income
Tanzania,TZA,1962,1704315.125,Sub-Saharan Africa,Lower middle income
Uruguay,URY,1962,193054.695979581,Latin America & Caribbean,High income
United States,USA,1962,19965.1435753955,North America,High income
St. Vincent and the Grenadines,VCT,1962,5511.02994506671,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1962,1841.7472328909,Latin America & Caribbean,
South Africa,ZAF,1962,52733.9305483195,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1962,6552.46509100395,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1962,11861.7562329594,Sub-Saharan Africa,Lower middle income
Argentina,ARG,1963,8475.36403523738,Latin America & Caribbean,Upper middle income
Australia,AUS,1963,30298.6301369863,East Asia & Pacific,High income
Austria,AUT,1963,11944.626198302,Europe & Central Asia,High income
Burundi,BDI,1963,147211.458641791,Sub-Saharan Africa,Low income
Belgium,BEL,1963,11923.8404660659,Europe & Central Asia,High income
Benin,BEN,1963,386007.41478089,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1963,150447.969004161,Sub-Saharan Africa,Low income
Bangladesh,BGD,1963,44661.0566987657,South Asia,Lower middle income
"Bahamas, The",BHS,1963,23027.279107886,Latin America & Caribbean,High income
Belize,BLZ,1963,3326.87307550397,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1963,36801.8943752621,North America,High income
Bolivia,BOL,1963,1778.79661355354,Latin America & Caribbean,Lower middle income
Brazil,BRA,1963,6266.34807980005,Latin America & Caribbean,Upper middle income
Barbados,BRB,1963,13431.367126489,Latin America & Caribbean,High income
Botswana,BWA,1963,5042.70790171382,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1963,212849.352611791,Sub-Saharan Africa,Low income
Canada,CAN,1963,21749.2002742038,North America,High income
Switzerland,CHE,1963,42695.533755385,Europe & Central Asia,High income
Chile,CHL,1963,2611289.51620783,Latin America & Caribbean,High income
China,CHN,1963,1223.23905870626,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1963,995408.219460198,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1963,572524.118716664,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1963,375428.977433399,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1963,534934.142394539,Sub-Saharan Africa,Lower middle income
Colombia,COL,1963,5578864.576959,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1963,2058315.49023886,Latin America & Caribbean,Upper middle income
Germany,DEU,1963,12298.4572730942,Europe & Central Asia,High income
Denmark,DNK,1963,134726.581547873,Europe & Central Asia,High income
Dominican Republic,DOM,1963,44642.6514481828,Latin America & Caribbean,Upper middle income
Algeria,DZA,1963,242505.17126874,Middle East & North Africa,Upper middle income
Ecuador,ECU,1963,2553.79131320983,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1963,14479.3964553939,Middle East & North Africa,Lower middle income
Spain,ESP,1963,7349.4308904469,Europe & Central Asia,High income
Ethiopia,ETH,1963,5429.81856917148,Sub-Saharan Africa,Low income
Finland,FIN,1963,11256.5600408698,Europe & Central Asia,High income
Fiji,FJI,1963,4570.47407863883,East Asia & Pacific,Upper middle income
France,FRA,1963,11612.3184758545,Europe & Central Asia,High income
Gabon,GAB,1963,1549199.57490912,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1963,10534.5636533085,Europe & Central Asia,High income
Ghana,GHA,1963,3054.8311535304,Sub-Saharan Africa,Lower middle income
Greece,GRC,1963,5642.29679968159,Europe & Central Asia,High income
Guatemala,GTM,1963,14626.8350144751,Latin America & Caribbean,Upper middle income
Guyana,GUY,1963,479189.69874481,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1963,42112.8942675904,East Asia & Pacific,High income
Honduras,HND,1963,11093.7629095104,Latin America & Caribbean,Lower middle income
Haiti,HTI,1963,69707.3094831476,Latin America & Caribbean,Lower middle income
Hungary,HUN,1963,673814.200803717,Europe & Central Asia,High income
Indonesia,IDN,1963,6041706.57688079,East Asia & Pacific,Upper middle income
India,IND,1963,17451.3515624855,South Asia,Lower middle income
Ireland,IRL,1963,8511.77867391079,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1963,89324924.7232811,Middle East & North Africa,Upper middle income
Iraq,IRQ,1963,1147069.9960144,Middle East & North Africa,Upper middle income
Iceland,ISL,1963,2010654.41355871,Europe & Central Asia,High income
Israel,ISR,1963,40889.5189481595,Middle East & North Africa,High income
Italy,ITA,1963,10375.3681542875,Europe & Central Asia,High income
Japan,JPN,1963,994980.365556813,East Asia & Pacific,High income
Kenya,KEN,1963,80064.4987651198,Sub-Saharan Africa,Lower middle income
"Korea, Rep.",KOR,1963,1291579.00262225,East Asia & Pacific,High income
Liberia,LBR,1963,2584.34090117771,Sub-Saharan Africa,Low income
Libya,LBY,1963,7785.98166243762,Middle East & North Africa,Upper middle income
Sri Lanka,LKA,1963,89781.1630487796,South Asia,Lower middle income
